sample,time_s,elapsed_s,experiment,command_x_mps,command_y_mps,command_yaw_radps,gait_mode,stair_collision_enabled,slope_collision_enabled,foot,contact,touchdown,grf_x_n,grf_y_n,grf_z_n,grf_norm_n,toe_vx_mps,toe_vy_mps,toe_vz_mps,toe_speed_mps,precontact_vx_mps,precontact_vy_mps,precontact_vz_mps,precontact_speed_mps
30,5.062,0.06,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.179576561,-0.5865742771,-0.1909010274,0.6424642605,,,,
30,5.062,0.06,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.4659923382,1.123437632,-1.304259059,1.78335433,,,,
31,5.064,0.062,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.078338924,-1.295523938,-1.679807544,2.379695463,,,,
31,5.064,0.062,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.267667827,0.3253180266,-0.4846546641,1.395601549,,,,
31,5.064,0.062,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1864312207,-0.5323805514,-0.2184844735,0.6049141399,,,,
31,5.064,0.062,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.384883916,1.088835732,-1.325474017,1.758004622,,,,
32,5.066,0.064,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.079832863,-1.299283012,-1.710638755,2.404258786,,,,
32,5.066,0.064,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.297557671,0.3270254896,-0.4903980428,1.425163788,,,,
32,5.066,0.064,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.188008481,-0.4793069618,-0.2505430729,0.5725855254,,,,
32,5.066,0.064,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.2867372286,1.059222704,-1.327870621,1.72261759,,,,
33,5.068,0.066,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.045682487,-1.309764981,-1.71000416,2.394378916,,,,
33,5.068,0.066,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.320469856,0.3274354003,-0.5005539467,1.449623688,,,,
33,5.068,0.066,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1857507792,-0.4279194332,-0.2853690236,0.5468581836,,,,
33,5.068,0.066,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.1783010356,1.032734395,-1.318156415,1.68400354,,,,
34,5.07,0.068,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-0.9868218565,-1.324111457,-1.689172889,2.362285668,,,,
34,5.07,0.068,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.337403159,0.3270073603,-0.5140675561,1.469641615,,,,
34,5.07,0.068,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1807578534,-0.3785793694,-0.3216800688,0.5286528229,,,,
34,5.07,0.068,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,-0.06468058456,1.0080606,-1.301195547,1.647264279,,,,
35,5.072,0.07,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-0.9116571529,-1.340282924,-1.656359725,2.317542798,,,,
35,5.072,0.07,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.349178052,0.326094134,-0.5301008496,1.4858081,,,,
35,5.072,0.07,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1738616981,-0.3314953841,-0.3585292199,0.5183244942,,,,
35,5.072,0.07,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,0.05031418556,0.9843051424,-1.280449621,1.615840141,,,,
36,5.074,0.072,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-0.9817043423,-1.336801702,-1.710152534,2.382310622,,,,
36,5.074,0.072,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.353910631,0.3326120486,-0.515985754,1.486588736,,,,
36,5.074,0.072,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1655625819,-0.2828860367,-0.394439872,0.512853089,,,,
36,5.074,0.072,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,0.0643504208,0.9612308478,-1.321815987,1.635635418,,,,
37,5.076,0.074,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-1.005583613,-1.341479418,-1.724926152,2.405438767,,,,
37,5.076,0.074,baseline — trained fixed gait,0.5,0,0,0,0,0,FR,0,0,0,0,0,0,1.349191274,0.335605901,-0.5133693536,1.4820582,,,,
37,5.076,0.074,baseline — trained fixed gait,0.5,0,0,0,0,0,RL,0,0,0,0,0,0,0.1562487945,-0.2364012225,-0.4301742573,0.5151204863,,,,
37,5.076,0.074,baseline — trained fixed gait,0.5,0,0,0,0,0,RR,0,0,0,0,0,0,0.09970346152,0.9426787293,-1.341488037,1.642611981,,,,
38,5.078,0.076,baseline — trained fixed gait,0.5,0,0,0,0,0,FL,0,0,0,0,0,0,-0.9965049597,-1.350983074,-1.713817138,2.399030342,,,,
